,titles,category
0,우주시대의 전략 요충지  라그랑주점 을 선점하라,IT
1,천하의 애플도 자율주행 포기 수순     애플카      년으로 출시 더 연기 ,IT
2, 풍선형 우주정거장 터졌다  시에라스페이스  본격 테스트 시작  우주로 간다 ,IT
3,애플  비전 프로 에 뜨거워진    헤드셋 시장  삼성  올 하반기 신제품으로 응수 나서나,IT
4, 이구순의 느린 걸음  단통법 폐지   후속대책이 먼저다,IT
5, 단독  아내에게 전화했는데 다른 사람 목소리가   는  껐다 켜라 ,IT
6, 나 죽거든 카톡은   본인이 직접 추모 프로필 유언 남긴다,IT
7,온스타일     품은  홈쇼핑 전문가  박승표    알파 새 수장으로,IT
8, 먼저 떠난 남편  카톡에서라도  카카오톡   추모 프로필  기능 강화,IT
9,넷플릭스    캐나다  베이직 요금제  폐지 광고형 힘 싣나,IT
10,연상호표 스릴러  선산   넷플릭스 글로벌 톱  올라,IT
11, 꿈의 신물질 초전도체  한국서 진짜 나올까   하태경  초전도기술  촉진법안 발의,IT
12,한 일 보다 빨랐다 대만 프롤로지움  전고체 배터리 공장 가동,IT
13,제 이통 주파수 경매      단통법 폐지  득일까 실일까,IT
14,  당국  게임 규제 공지 삭제  업계  철회로 단정 짓긴 일러 ,IT
15,범 국가적 해킹 가능성 제기한 국정원   북    로 사이버 공격 고도화 나서 ,IT
16,국정원  공공기관 해킹시도   건 중  건   소행 김정은  목표 진두지휘 ,IT
17,갤럭시    울트라  바닥에 떨어뜨려봤더니,IT
18, 요고  예상과 다르네    파격 요금제  가입시 주의점은 ,IT
19,나트륨이온배터리    년엔 중저가 시장  주도      보다     싸질 것   소부장박대리 ,IT
20,우주시대의 전략 요충지  라그랑주점 을 선점하라,IT
21,천하의 애플도 자율주행 포기 수순     애플카      년으로 출시 더 연기 ,IT
22, 풍선형 우주정거장 터졌다  시에라스페이스  본격 테스트 시작  우주로 간다 ,IT
23,애플  비전 프로 에 뜨거워진    헤드셋 시장  삼성  올 하반기 신제품으로 응수 나서나,IT
24, 이구순의 느린 걸음  단통법 폐지   후속대책이 먼저다,IT
25, 단독  아내에게 전화했는데 다른 사람 목소리가   는  껐다 켜라 ,IT
26, 나 죽거든 카톡은   본인이 직접 추모 프로필 유언 남긴다,IT
27,온스타일     품은  홈쇼핑 전문가  박승표    알파 새 수장으로,IT
28, 먼저 떠난 남편  카톡에서라도  카카오톡   추모 프로필  기능 강화,IT
29,넷플릭스    캐나다  베이직 요금제  폐지 광고형 힘 싣나,IT
30,연상호표 스릴러  선산   넷플릭스 글로벌 톱  올라,IT
31, 꿈의 신물질 초전도체  한국서 진짜 나올까   하태경  초전도기술  촉진법안 발의,IT
32,한 일 보다 빨랐다 대만 프롤로지움  전고체 배터리 공장 가동,IT
33,제 이통 주파수 경매      단통법 폐지  득일까 실일까,IT
34,  당국  게임 규제 공지 삭제  업계  철회로 단정 짓긴 일러 ,IT
35,범 국가적 해킹 가능성 제기한 국정원   북    로 사이버 공격 고도화 나서 ,IT
36,국정원  공공기관 해킹시도   건 중  건   소행 김정은  목표 진두지휘 ,IT
37,갤럭시    울트라  바닥에 떨어뜨려봤더니,IT
38, 요고  예상과 다르네    파격 요금제  가입시 주의점은 ,IT
39,나트륨이온배터리    년엔 중저가 시장  주도      보다     싸질 것   소부장박대리 ,IT
40,생명연  유전성 하지마비 쥐 걷게 하는 유전자치료제 개발 ,IT
41,제 이통       주파수 경매     최종 낙찰가  주목 ,IT
42,국내 공공 사이버위협    가      선거철 노린다,IT
43,해외 부진에 직면한   게임  규제안 공지 결국 삭제,IT
44,흙 뿌리고 드릴로 갈아도  멀쩡  혹독한 테스트 견뎌낸 갤   ,IT
45,  게임 규제 완화   게임사에 호재될까,IT
46,넷플릭스 프로레슬링  유튜브         중계권 확보 왜 ,IT
47, 오징어 게임에 삼성 갤럭시폰이 왜 나와   알고 보니 ,IT
48, 오겜  열풍인      술래 잡아낸 로봇  영희 의 눈이 폰카라고 ,IT
49, 기술 자립 강화  화웨이  안방 시장서 스마트폰 판매율     늘리며 애플 압박,IT
50,   한복판에 오겜 영희  우뚝  갤    울트라로  달고나 게임 ,IT
51,스마트폰 시장 침체  중고폰은     성장  억대 넘게 팔렸다,IT
52,  년 중계권에  조    억 투입 넷플릭스가 선택한 프로그램은 ,IT
53,  초강력 게임 규제안 웹사이트서 삭제   반등 기대감에 관련주 상승,IT
54,가입자    억 돌파  잘나가는 넷플릭스  다음 승부는 스포츠 ,IT
55,셀트리온  중국  우시    와     신약 개발 협력,IT
56,전병희 싸이토젠 대표  글로벌 톱  암센터 모두 러브콜 올해 매출 급성장 ,IT
57,  시간 잠만 자도    만원 준다  난리난 돈벌이  만명 몰렸다,IT
58,구글 차세대 폰  픽셀  프로  미리보기  카메라 모양 바뀌었네 ,IT
59,      데이터 폭증 해결 광원 소자 개발,IT
60,      데이터 폭증 해결 광원 소자 개발,IT
61,사람처럼 의도적으로 거짓말하는        재교육해도 못 고쳐 ,IT
62,위기 의식 고조     토요 사장단회의 부활,IT
63,애플카  또 출시 지연되나 블룸버그      년 연기에 자율주행 기능도 하향 ,IT
64,한미     결합  분수령될 통합무효 가처분소송 쟁점은 ,IT
65, 자막뉴스   새로운 방법 썼다    완벽한  복제 원숭이  탄생,IT
66,   서버용 펌웨어 보안 취약점  픽시페일  주의보,IT
67, 제로트러스트 시대    미국은 실현에 올인  한국은 이제 출발선,IT
68, 고고     완전자본잠식 이에이트  상장 가능할까 ,IT
69,갤럭시     인도서 사전예약 판매 신기록,IT
70,      데이터 전송 속도        급 광원 소자 개발  초 만에 영화    편 내려받는다,IT
71, 포켓몬보다 재밌네  팰월드  스팀서  일 만에    만 장 팔려,IT
72,한파 만큼이나 추운 게임업계 연이어 들려오는 구조조정    돋보기 ,IT
73,티맵 우버 합작 우티  택시 업계와 갈등  시범 서비스  시끌 ,IT
74,차세대 반도체 핵심입자  트라이온  비밀 풀었다,IT
75, 분기 만에 흑자 전환 성공한          비중    로 증가,IT
76,비트코인   만달러 하회 그레이스케일 환매 압력 계속,IT
77,제 이동통신 선정 초읽기 회의론은  여전 ,IT
78,운명의 날 시계   년 연속  자정   초 전 ,IT
79,스마일게이트  첫 투자 영화  전독시  캐스팅 확정   이민호 안효섭 채수빈 나온다,IT
80, 어떤 신발 살까   나이키 매장 안가도 네이버  가 직원처럼 답해준다,IT
81, 권혁빈 이혼소송 쟁점   배우자  회사 설립 기여도 가 끼칠 스마일게이트홀딩스 지분 영향,IT
82, 단통법 폐지  말 많고 탈 많던   년  이제 갈림길,IT
83,진화하는 엔씨     글로벌서 재평가 노린다,IT
84,넷플릭스   프로레슬링  중계에    조 베팅 사상 최대 투자,IT
85,티맥스그룹  티맥스소프트 재인수 추진한다,IT
86, 코로나 백신  자폐증과 연관성 발견됐다  튀르키예 연구팀 쥐 실험 논문  촉각 ,IT
87, 만 년 전 껌 조각으로 밝혀진 석기시대 청소년들의 식습관,IT
88,과기정통부 산하 출연연 공공기관 제외 추진 노조가  몽니 ,IT
89, 우주역사    는 환경이 만들지만  미래는 결국 인간 의지에 달려  현안 인터뷰 ,IT
90,국내 상장사  주주가치 제고 안간힘 지난해 자사주    조원 소각,IT
91,신규 가입자 급증한 넷플릭스  프로레슬링 독점 중계에   억 달러 베팅,IT
92,생명   유전자치료 기술로 하지마비 치료 성공,IT
93,오스템임플란트  글로벌 치과기업  위 달성 앞당길 묘안은 ,IT
94, 잠만 자도 시급    만원     당근알바  동네 일거리 박람회  문전성시,IT
95,프레스티지바이오파마  허셉틴 시밀러            진출 언제 ,IT
96,     스피커 출하량 급감  생성  도 안 통했다 ,IT
97,유바이오로직스  올해부터 콜레라 공공백신 시장  독식 ,IT
98,갤     인도서 예판  일 만에   만대 전작보다  배 빠른  신기록 ,IT
99,릴리  세계 비만 치료 시장 흔들  비장의 신약  통할까,IT
