,titles,category
0,택시 승객  반대 방향  말에 유턴 고속도로  공포의 역주행 ,Social
1,  대 살인전과자    대 이웃 성폭행 형량 늘어 징역   년,Social
2,김남국  햄버거집에서 소개팅  반씩 나눠먹었다  호소,Social
3,롤스로이스  에게 마약 처방하고 환자 성폭행   대 의사 구속기소,Social
4, 나 잡아봐라  피 흘리며 뛰어다니던 알몸   경찰이 체포하니,Social
5, 내 엉덩이 꽉 움켜쥐고 주무른 헬스트레이너  왜 무혐의입니까 ,Social
6,  월 출생아 또  역대 최저    개월째 줄어든 대한민국,Social
7, 볼 터지겠네   연차 낼까  강추위에 대구시민들 발동동,Social
8,광주시 올 하반기 승진 풍년에 활력,Social
9,벙커 유   억 원어치 훔쳐 내다판 일당 검거,Social
10,국정원   공공분야 해킹    는   소행  총선 개입 공작 우려 ,Social
11, 출소 일주일 만에 또  벽돌 든   대 편의점 강도 항소심도 징역  년,Social
12, 구형 줄여주겠다 며 돈 받은 검사 출신 변호사 실형,Social
13,        녹말 이쑤시개 튀김  영상 유행에 식약처 긴급 경고,Social
14,원주서 제조된  강남 마약음료  제조책 구속 기소 중국서 송환,Social
15, 현장컷   즉각  강력하게  끝까지 응징  해병대 평창서 영하   도 혹한 속 훈련,Social
16,나주 공동혁신도시서 무자본 갭투자로   세대 전세사기   대 구속,Social
17, 롤스로이스  마약처방  의사   환자   명 성폭행 혐의도 구속기소,Social
18,보이스피싱 전달책  국가 상대 소송  압수한 돈 돌려달라  결국  패소 ,Social
19, 위안부는 자발적 매춘  류석춘  교수  피해자 명예훼손 무죄,Social
20,노동부 익산지청  실업급여 부정수급자   명 적발,Social
21,경영 악화에도 기부 결국  전직원 해고통보 한 이 회사,Social
22,정박해 있는 배에서 기름   억원어치 빼돌린 일당 적발,Social
23,안산 플라스틱 제품공장서   대 노동자 끼임 사고로 숨져,Social
24,흉기 목에 대고 협박한   대     단 유단자  경찰이 맨손 제압한 순간,Social
25, 구형 줄여줄게  돈 챙긴 전직 검사 실형,Social
26,검찰  중국서 송환된  강남 마약 음료  제조책 구속 기소,Social
27,경찰  경희대 입학처 압수수색  음대 교수들 불법 과외 입시 비리 의혹,Social
28, 강원     문화를 만나다  문화도시 강릉의 매력 전 세계에 알릴 것 ,Social
29, 학원가 마약 음료  주범인   대 남성 구속 기소,Social
30,부산    억 전세 사기   대 징역   년 판사는  탐욕 제어 못 한 시스템 탓  피해자는 잘못 없다  위로,Social
31,     폭설  광주 전남 대설특보 사흘 만에 모두 해제,Social
32,      폄훼 불신임안 상정 거부  허식 인천시의장  결국 권한 박탈,Social
33,올해 설 차례상 비용은 전통시장    만원   대형마트   만원 ,Social
34,인천 자월도 주차된 차량서 남녀  명 숨진 채 발견,Social
35, 압구정 롤스로이스남 에 마약류 불법 처방한 의사 구속기소,Social
36,놀라운    튜터  제자들  이건 카타르시스를 못 줘요 ,Social
37,출생아 수 또  역대 최저치     줄어  만     명,Social
38, 교수 불법과외 의혹  경희대 음대 압수수색,Social
39,  대 공익근무요원 근무지서 극단 선택 경찰 수사,Social
40,노동부 익산지청  실업급여 부정수급자   명 적발,Social
41,음대 입시비리 전방위 확대 불법과외 의혹 경희대  압색 ,Social
42,수상한 남편의 한밤 외출  카톡 보니 아파트 동대표와 여행까지,Social
43, 풍경  북극 한파에 충북 단양강  꽁꽁 ,Social
44,김영록 전남지사  민주당으로 단합해야 분열 바람직하지 않아 ,Social
45, 압구정 롤스로이스 사고  가해자  심 징역   년    의사 만류에도 운전 ,Social
46,한 교육학자의 일침  교육부인가  에듀테크 기업부인가  ,Social
47,아시아나항공  밀린 기내식 대금    억 지급 확정,Social
48, 원심력이 뭔지 알려줘   초등생 던진 강사  항소심도 집행유예,Social
49,우리 국회 언제 바꿀래  청년 여성      총선 챌린지,Social
50,음주 무면허  차례 처벌받은 공무원  또 음주운전 적발,Social
51,국민의힘 강수현 양주시장  돈봉투 살포 혐의로 불구속 송치,Social
52,    롤스로이스  마약 처방  의사 구속기소,Social
53,육지보다 비싼 배송비   인천시  섬 주민에   최대   만원 지원,Social
54,부산 한복판에 들개 출몰  시민 얼굴 물려   바늘 꿰맸다 ,Social
55, 단독  김상조 이호승  부동산원  통계 유출 그만  요청 묵살      관련 진술 확보,Social
56,고속도로      역주행  공포의 택시  경찰에 붙잡힌 기사  황당  해명,Social
57, 코로나   예방접종  효과 있었다    질병청   중증화 예방효과  확인,Social
58,고양시 원혜진 주무관 열정 뿜뿜  고양    새 얼굴,Social
59,롤스로이스 가해 남성에게 마약 불법 처방한 의사 구속기소,Social
60, 해직교사 부당채용  조희연 대법 간다  징역형 집유  불복 상고,Social
61,  현대중공업  방파제 복구비용 보전소송 승소,Social
62,경찰   음대 교수 입시 비리 의혹  경희대 압수수색,Social
63,음대 교수가 입시생  불법 과외   경희대 압수수색,Social
64,세종시 대중교통 이용객  쑥쑥     월 시행  이응패스   통합환승  주목,Social
65, 버닝썬  승리   뜬금 허세     중국풍 일본풍 그림 올린   재외공관   프레스룸               ,Social
66,정쟁 떠난 대구 수성갑 여 야 예비후보들의 출근길 인사,Social
67, 액운 털어내려고  울산 대왕암공원  바다남  낙서   대 검거,Social
68,   같이 타고 가자     자리 있습니까  갈등 이틀만에  봉합 열차    프레스룸     이슈    ,Social
69, 포병여단 흑곰대대 군인아저씨는 우리 선생님  교육봉사활동 화제,Social
70, 주차된 차에 사람 쓰러져 있다  인천서 남녀  명 숨진 채 발견,Social
71, 위기의 부경동물원  잔여동물 구제책 마련한다,Social
72, 선처해달라   신생아  숨지게 한 친엄마들 첫 재판서 눈물의 호소,Social
73,류석춘  위안부 매춘  발언 무죄   법원 판결의 긴 서술어,Social
74,   도 인사   어깨 툭      서천 현장 동행    국민 배경  정치쇼    프레스룸     이슈    ,Social
75,검찰   롤스로이스  마약 처방  의사 구속기소 환자 성폭행 혐의도,Social
76,롤스로이스 에 마약 처방 의사  환자 성폭행 혐의 구속기소,Social
77,    국민 눈물 거부한 비정한 대통령으로 기억될 것인가  이태원 참사 ,Social
78, 경찰 앞에서 무아지경  집에서 나체로 피흘린    옆집서 신고했더니 체포 왜 ,Social
79,제주 해안 대설특보 모두 해제 하늘길 뱃길 정상화 수순 종합 ,Social
80, 기름   억  훔친 도둑들 잠복 근무에 딱 걸렸다,Social
81,제주 해안 대설특보 모두 해제 하늘길 뱃길 정상화 수순 종합 ,Social
82,    갈등 봉합 수순      대학생   군장병 행보   항공기    여 편 결항  프레스룸     앵커브리핑 ,Social
83, 이시각헤드라인   월   일 뉴스센터  ,Social
84,      폄훼  허식  인천시의장직 박탈  혼미할 정도로 힘들다 ,Social
85,출생아  개월째  만 명대 작년     월   만  천 명 역대 최소,Social
86, 서천특화시장 화재  원인은 합동 감식 돌입,Social
87,이런 차만 털렸다     만원어치 금품 훔친   대 구속,Social
88, 따뜻한 한 끼 나눠요  추위 잊은 따뜻한 온정,Social
89, 지난해  월부터 미분양관리지역인데   포항서     가구 분양,Social
90,민폐 주차 차량 지붕에 주차금지 입간판 올렸다가 벌금형 항소심  원심 깨고 무죄판결,Social
91,  인미만 중대재해법     정부  준비할 기회달라  마지막 호소,Social
92,학원가  마약음료 사건  주범  국내 송환 한 달 만에 구속기소,Social
93,지구대 찾아와 흉기 휘두른   대  무술   단 경찰이 제압,Social
94,대구서 경주까지 경부고속도로     역주행한 택시,Social
95,정무 비서 지낸 전희경  의정부  갑  출사표,Social
96,인천 자월도 해안가 차량서 남녀  명 숨진 채 발견,Social
97,청년근로자 월   만원 저축하면  년 후   천만원    받는다,Social
98,서울 강남구서 첫째 낳으면 누구나 첫 달  최대    만원 ,Social
